"file_path","ear_tag","date","full_text","corrupt"
"Cohort 1/Baseline/G1 Males Naive/Side (2).JPG",5004,2023-02-22,"</s>5004
DATE:
22FED2023
Group 1
all naive controls
Male
02/23/2023",
"Cohort 1/Baseline/G1 Males Naive/Side (3).JPG",5004,2023-02-22,"</s>5004
DATE:
22FEB2023
Group 1
all náive controls
Male
02/23/2023",
"Cohort 1/Baseline/G1 Females Naive/side (11).JPG",5066,2023-02-22,"</s>5066
DATE:
22FED2023
Group 1
all näive controls
Female
02/23/2023",
"Cohort 1/Baseline/G1 Females Naive/side (1).JPG",5067,2023-02-22,"</s>5067
DATE:
22FEB2023
Group 1
all naive controls
Female
02/23/2023",
"Cohort 1/Baseline/G1 Females Naive/side (6).JPG",5066,2023-02-22,"</s>5066
DATE:
22FEED2023
Group 1
all naive controls
Female
02/23/2023",
"Cohort 1/Baseline/G1 Females Naive/side (36).JPG",5063,2023-02-22,"</s>5063
DATE:
22FEB2023
Group 1
all naive controls
Female
02/23/2023",
"Cohort 1/Baseline/G1 Females Naive/side (7).JPG",5066,2023-02-22,"</s>5066
DATE:
22FEED2023
Group 1
all naive controls
Female
02/23/2023",
"Cohort 1/Baseline/G1 Females Naive/side (39).JPG",5063,2023-02-22,"</s>5063
DATE:
22FEB2023
Group 1
all naive controls
Female
02/23/2023",
"Cohort 1/Baseline/G1 Females Naive/side (8).JPG",5066,2023-02-22,"</s>5066
DATE:
22FEB2023
Group 1
all naive controls
Female
02/23/2023",
"Cohort 1/Baseline/G1 Females Naive/side (35).JPG",5063,2023-02-22,"</s>5063
DATE:
22FEB2023
Group 1
all naive controls
Female
02/23/2023",
"Cohort 1/Baseline/G1 Females Naive/Top (43).JPG",5066,2023-02-22,"</s>5066
DATE:
22FEED2023
Group 1
all naive controls
Female",
"Cohort 1/Baseline/G1 Females Naive/side (4).JPG",5066,2023-02-22,"</s>5066
DATE:
22FED2023
Group 1
all native controls
Female
02/23/2023",
"Cohort 1/Baseline/G1 Females Naive/side (18).JPG",5065,2023-02-22,"</s>5065
DATE:
22FED2023
Group 1
all naive controls
Female
02/23/2023",
"Cohort 1/Baseline/G1 Females Naive/side (5).JPG",5066,2023-02-22,"</s>5066
DATE:
22FEED2023
Group 1
all naive controls
Female
02/23/2023",
"Cohort 1/Baseline/G1 Females Naive/side (9).JPG",5066,2023-02-22,"</s>5066
DATE:
22FED2023
Group 1
all nave controls
Female
02/23/2023",
"Cohort 1/Baseline/G1 Females Naive/side (2).JPG",5066,2023-02-22,"</s>5066
DATE:
22FED2023
Group 1
all naive controls
Female
02/23/2023",
"Cohort 1/Baseline/G1 Females Naive/side (12).JPG",5066,2023-02-22,"</s>5066
DATE:
22FED2023
Group 1
all näive controls
Female
02/23/2023",
"Cohort 1/Baseline/G1 Females Naive/side (3).JPG",5066,2023-02-22,"</s>5066
DATE:
22FED2023
Group 1
all naive controls
Female
02/23/2023",
"Cohort 1/Baseline/G1 Females Mock/5199 Top.JPG",5199,2023-02-22,"</s>5199
DATE: 22FEB2023
Group 1
all mock controls
Female",
"Cohort 1/Baseline/G1 Females Mock/5083 Top.JPG",5083,2023-02-22,"</s>5083
22FEB2023
DATE:
Group 1
all mock controls
Female",
"Cohort 1/Baseline/G1 Females Mock/5184 Side.JPG",5184,2023-02-22,"</s>5184
DATE:
22FEB2023
Group 1
all mock controls
Female
02/22/2023",
"Cohort 1/Baseline/G1 Females Mock/5175 Top.JPG",5175,2023-02-22,"</s>5175
22FEB2023
DATE:
Group 1
all mock controls
Female",
"Cohort 1/Baseline/G1 Females Mock/5198 Side.JPG",5198,2023-02-22,"</s>5198
DATE:
22FEB2023
Group 1
all mock controls
Female
02/22/2023",
"Cohort 1/Baseline/G1 Females Mock/5176 Side.JPG",5176,2023-02-22,"</s>5176
DATE:
22FEB2023
Group 1
all mock controls
Female
02/22/2023",
"Cohort 1/Baseline/G1 Females Mock/5177 Side.JPG",5177,2023-02-22,"</s>5177
DATE: 22FEB2023
Group 1
all mock controls
Female
02/22/2023",
"Cohort 1/Baseline/G1 Females Mock/5198 Top.JPG",5198,2023-02-22,"</s>5198
22FEB2023
DATE:
Group 1
all mock controls
Female",
"Cohort 1/Baseline/G1 Females Mock/5177 Top.JPG",5177,2023-02-22,"</s>5177
DATE: 22FEB2023
Group 1
all mock controls
Female",
"Cohort 1/Baseline/G1 Females Mock/5183 Top.JPG",5183,2023-02-22,"</s>5183
22FEB2023
DATE:
Group 1
all mock controls
Female",
"Cohort 1/Baseline/G1 Females Mock/5195 Side.JPG",5195,2023-02-22,"</s>5195
DATE:
22FEB2023
Group 1
all mock controls
Female
02/22/2023",
"Cohort 1/Baseline/G1 Females Mock/5176 Top.JPG",5176,2023-02-22,"</s>5176
22FEB2023
DATE:
Group 1
all mock controls
Female",
"Cohort 1/Baseline/G1 Females Mock/5182 Top.JPG",5182,2023-02-22,"</s>5182
22FEB2023
DATE:
Group 1
all mock controls
Female",
"Cohort 1/Baseline/G1 Females Mock/5183 Side.JPG",5183,2023-02-22,"</s>5183
DATE:
22FEB2023
Group 1
all mock controls
Female
02/22/2023",
"Cohort 1/Baseline/G1 Females Mock/5182 Side.JPG",5182,2023-02-22,"</s>5182
DATE: 22FEB2023
Group 1
all mock controls
Female
02/22/2023",
"Cohort 1/Baseline/G1 Females Mock/5197 Top.JPG",5197,2023-02-22,"</s>5197
DATE:
22FEB2023
Group 1
all mock controls
Female",
"Cohort 1/Baseline/G1 Females Mock/5175 Side.JPG",5175,2023-02-22,"</s>5175
DATE:
22FEB2023
Group 1
all mock controls
Female
02/22/2023",
"Cohort 1/Baseline/G1 Females Mock/5085 Top.JPG",5085,2023-02-22,"</s>5085
22FEB2023
DATE:
Group 1
all mock controls
Female",
"Cohort 1/Baseline/G1 Females Mock/5196 Top.JPG",5196,2023-02-22,"</s>5196
DATE:
22FEB2023
Group 1
all mock controls
Female",
"Cohort 1/Baseline/G1 Females Mock/5085 Side.JPG",5085,2023-02-22,"</s>5085
DATE:
22FEB2023
Group 1
all mock controls
Female
02/22/2023",
"Cohort 1/Baseline/G1 Females Mock/5084 Side.JPG",5084,2023-02-22,"</s>5084
DATE:
22FEB2023
Group 1
all mock controls
Female
02/22/2023",
"Cohort 1/Baseline/G1 Females Mock/sort (2).JPG",5182,2023-02-22,"</s>5182
DATE:
22FEB2023
Group 1
all mock controls
Female
02/23/2023",
"Cohort 1/Baseline/G1 Females Mock/sort (9).JPG",5180,2023-02-22,"</s>5180
22FEB2023
DATE:
Group 1
all mock controls
Female
02/23/2023",
"Cohort 1/Baseline/G1 Females Mock/5180 Side.JPG",5180,2023-02-22,"</s>5180
22FEB2023
DATE:
Group 1
all mock controls
Female
02/22/2023",
"Cohort 1/Baseline/G1 Females Mock/5181 Side.JPG",5181,2023-02-22,"</s>5181
DATE:
22FEB2023
Group 1
all mock controls
Female
02/22/2023",
"Cohort 1/Baseline/G1 Females Mock/5179 Top.JPG",5179,2023-02-22,"</s>5179
22FEB2023
DATE:
Group 1
all mock controls
Female",
"Cohort 1/Baseline/G1 Females Mock/sort (10).JPG",5180,2023-02-22,"</s>5180
DATE:
22FEB2023
Group 1
all mock controls
Female
02/23/2023",
"Cohort 1/Baseline/G1 Females Mock/sort (5).JPG",5180,2023-02-22,"</s>5180
22FEB2023
DATE:
Group 1
all mock controls
Female
02/23/2023",
"Cohort 1/Baseline/G1 Females Mock/5184 Top.JPG",5184,2023-02-22,"</s>5184
22FEB2023
DATE:
Group 1
all mock controls
Female",
"Cohort 1/Baseline/G1 Females Mock/5083 Side.JPG",5083,2023-02-22,"</s>5083
DATE:
22FEB2023
Group 1
all mock controls
Female
02/22/2023",
"Cohort 1/Baseline/G1 Females Mock/5195 Top.JPG",5195,2023-02-22,"</s>5195
DATE: 22FEB2023
Group 1
all mock controls
Female",
"Cohort 1/Baseline/G1 Females Mock/5197 Side.JPG",5197,2023-02-22,"</s>5197
22FEB2023
DATE:
Group 1
all mock controls
Female
02/22/2023",
"Cohort 1/Baseline/G1 Females Mock/5196 Side.JPG",5196,2023-02-22,"</s>5196
DATE:
22FEB2023
Group 1
all mock controls
Female
02/22/2023",
"Cohort 1/Baseline/G1 Females Mock/sort (11).JPG",5180,2023-02-22,"</s>5180
22FEB2023
DATE:
Group 1
all mock controls
Female
02/23/2023",
"Cohort 1/Baseline/G1 Females Mock/5178 Side.JPG",5178,2023-02-22,"</s>5178
DATE:
22FEB2023
Group 1
all mock controls
Female
02/22/2023",
"Cohort 1/Baseline/G1 Females Mock/5179 Side.JPG",5179,2023-02-22,"</s>5179
DATE:
22FEB2023
Group 1
all mock controls
Female
02/22/2023",
"Cohort 1/Baseline/G1 Females Mock/5086 Top.JPG",5086,2023-02-22,"</s>5086
22FEB2023
DATE:
Group 1
all mock controls
Female",
"Cohort 1/Baseline/G1 Females Mock/5178 Top.JPG",5178,2023-02-22,"</s>5178
DATE:
22FEB2023
Group 1
all mock controls
Female",
"Cohort 1/Baseline/G1 Females Mock/sort (8).JPG",5180,2023-02-22,"</s>5180
DATE:
22FEB2023
Group 1
all mock controls
Female
02/23/2023",
"Cohort 1/Baseline/G1 Males Naive/Top (10).JPG",5005,2023-02-23,"</s>5005
23FEB2023
DATE:
Group 1
all naive controls
Male",
"Cohort 1/Baseline/G1 Males Naive/Top (26).JPG",5115,2023-02-23,"</s>5115
DATE:
23FEP2323
Group 1
all naive controls
Male",
"Cohort 1/Baseline/G1 Males Naive/Top (11).JPG",5113,2023-02-23,"</s>5113
DATE:
23FEFE2323
Group 1
all native controls
Male",
"Cohort 1/Baseline/G1 Males Naive/Side (26).JPG",5114,2023-02-23,"</s>5114
DATE:
23FEB2023
Group 1
all návé controls
Male
02/23/2023",
"Cohort 1/Baseline/G1 Males Naive/Top (7).JPG",5005,2023-02-23,"</s>5005
23FEB2023
DATE:
Group 1
all naive controls
Male",
"Cohort 1/Baseline/G1 Males Naive/Top (16).JPG",5114,2023-02-23,"</s>5114
DATE:
23FEED23
Group 1
all naive controls
Male",
"Cohort 1/Baseline/G1 Males Naive/Top (17).JPG",5114,2023-02-23,"</s>5114
DATE:
23FEB2023
Group 1
all naive controls
Male",
"Cohort 1/Baseline/G1 Males Naive/Top (6).JPG",5005,2023-02-23,"</s>5005
23FEB2023
DATE:
Group 1
all naive controls
Male",
"Cohort 1/Baseline/G1 Males Naive/Side (20).JPG",5114,2023-02-23,"</s>5114
DATE:
23FEB2023
Group 1
all naive controls
Male
02/23/2023",
"Cohort 1/Baseline/G1 Males Naive/Top (9).JPG",5005,2023-02-23,"</s>5005
23FEB2023
DATE:
Group 1
all naive controls
Male",
"Cohort 1/Baseline/G1 Males Naive/Top (5).JPG",5005,2023-02-23,"</s>5005
23FEB2023
DATE:
Group 1
all naive controls
Male",
"Cohort 1/Baseline/G1 Males Naive/Side (23).JPG",5114,2023-02-23,"</s>5114
DATE:
23FEB2023
Group 1
all návé controls
Male
02/23/2023",
"Cohort 1/Baseline/G1 Males Naive/Side (19).JPG",5114,2023-02-23,"</s>5114
DATE:
23FEB2023
Group 1
all naive controls
Male
02/23/2023",
"Cohort 1/Baseline/G1 Males Naive/Top (15).JPG",5114,2023-02-23,"</s>5114
DATE:
23FEB2023
Group 1
all naive controls
Male",
"Cohort 1/Baseline/G1 Males Naive/Top (8).JPG",5005,2023-02-23,"</s>5005
23FEB2023
DATE:
Group 1
all naive controls
Male",
"Cohort 1/Baseline/G1 Males Naive/Top (19).JPG",5114,2023-02-23,"</s>5114
DATE:
23FEED23
Group 1
all naive controls
Male",
"Cohort 1/Baseline/G1 Males Naive/Side (25).JPG",5114,2023-02-23,"</s>5114
DATE:
23FEB2023
Group 1
all návé controls
Male
02/23/2023",
"Cohort 1/Baseline/G1 Males Naive/Side (24).JPG",5114,2023-02-23,"</s>5114
DATE:
23FEB2023
Group 1
all návé controls
Male
02/23/2023",
"Cohort 1/Baseline/G1 Males Naive/Top (2).JPG",5004,2023-02-23,"</s>5004
DATE:
23FEB2023
Group 1
all naive controls
Male",
"Cohort 1/Baseline/G1 Females Naive/side (46).JPG",5067,2023-02-23,"</s>5067
DATE:
23FEB2023
Group 1
all naive controls
Female
02/23/2023",
"Cohort 1/Baseline/G1 Females Naive/Top (27).JPG",5067,2023-02-23,"</s>5067
DATE:
23FEB2023
Group 1
all naive controls
Female",
"Cohort 1/Baseline/G1 Females Naive/Top (31).JPG",5067,2023-02-23,"</s>5067
DATE:
23FEB2023
Group 1
all naive controls
Female",
"Cohort 1/Baseline/G1 Females Naive/side (47).JPG",5067,2023-02-23,"</s>5067
DATE:
23FEB2023
Group 1
all naive controls
Female
02/23/2023",
"Cohort 1/Baseline/G1 Females Naive/side (40).JPG",5063,2023-02-23,"</s>5063
DATE:
23FEB2023
Group 1
all naive controls
Female
02/23/2023",
"Cohort 1/Baseline/G1 Females Naive/side (37).JPG",5063,2023-02-23,"</s>5063
DATE:
23FEB2023
Group 1
all naive controls
Female
02/23/2023",
"Cohort 1/Baseline/G1 Females Naive/Top (37).JPG",5066,2023-02-23,"</s>5066
DATE:
23FEB2023
Group 1
all naive controls
Female",
"Cohort 1/Baseline/G1 Females Naive/Top (39).JPG",5066,2023-02-23,"</s>5066
DATE:
23FEB2023
Group 1
all naive controls
Female",
"Cohort 1/Baseline/G1 Females Naive/Top (28).JPG",5067,2023-02-23,"</s>5067
DATE:
23FEB2023
Group 1
all naive controls
Female",
"Cohort 1/Baseline/G1 Females Naive/Top (49).JPG",5065,2023-02-23,"</s>5065
DATE:
23FED2023
Group 1
all naive controls
Female",
"Cohort 1/Baseline/G1 Females Naive/Top (32).JPG",5067,2023-02-23,"</s>5067
DATE:
23FEB2023
Group 1
all naive controls
Female",
"Cohort 1/Baseline/G1 Females Naive/side (44).JPG",5067,2023-02-23,"</s>5067
DATE:
23FEB2023
Group 1
all naive controls
Female
02/23/2023",
"Cohort 1/Baseline/G1 Females Naive/Top (48).JPG",5065,2023-02-23,"</s>5065
DATE:
23FED2023
Group 1
all naive controls
Female",
"Cohort 1/Baseline/G1 Females Naive/Top (29).JPG",5067,2023-02-23,"</s>5067
DATE:
23FEB2023
Group 1
all naive controls
Female",
"Cohort 1/Baseline/G1 Males Mock/side (27).JPG",5036,2023-02-23,"</s>5036
DATE:
23FEB2023
Group 1
all mock controls
Male
02/23/2023",
"Cohort 1/Baseline/G1 Males Mock/side (11).JPG",5029,2023-02-23,"</s>5029
DATE:
23FEB2023
Group 1
all mock controls
Male
02/23/2023",
"Cohort 1/Baseline/G1 Males Mock/side (10).JPG",5029,2023-02-23,"</s>5029
DATE:
23FEB2023
Group 1
all mock controls
Male
02/23/2023",
"Cohort 1/Baseline/G1 Males Mock/side (1).JPG",5009,2023-02-23,"</s>5009
23FEB2023
DATE:
Group 1
ock controls
Male
02/23/2023",
"Cohort 1/Baseline/G1 Males Mock/side (26).JPG",5036,2023-02-23,"</s>5036
DATE:
23FEB2023
Group 1
all mock controls
Male
02/23/2023",
"Cohort 1/Baseline/G1 Males Mock/side (40).JPG",5037,2023-02-23,"</s>5037
DATE:
23FEB2023
Group 1
all mock controls
Male
02/23/2023",
"Cohort 1/Baseline/G1 Males Mock/side (17).JPG",5030,2023-02-23,"</s>5030
DATE:
23FEB2023
Group 1
all mock controls
Male
02/23/2023",
"Cohort 1/Baseline/G1 Males Mock/side (6).JPG",5009,2023-02-23,"</s>5009
DATE:
23FEB2023
Group 1
all mock controls
Male
02/23/2023",
"Cohort 1/Baseline/G1 Males Mock/side (37).JPG",5037,2023-02-23,"</s>5037
23FED2023
DATE:
Group 1
all mock controls
Male
02/23/2023",
"Cohort 1/Baseline/G1 Males Mock/side (36).JPG",5037,2023-02-23,"</s>5037
23FED2023
DATE:
Group 1
all mock controls
Male
02/23/2023",
"Cohort 1/Baseline/G1 Males Mock/side (7).JPG",5009,2023-02-23,"</s>5009
DATE:
23FEB2023
Group 1
all mock controls
Male
02/23/2023",
"Cohort 1/Baseline/G1 Males Mock/side (16).JPG",5030,2023-02-23,"</s>5030
DATE:
23FEB2023
Group 1
all mock controls
Male
02/23/2023",
"Cohort 1/Baseline/G1 Males Mock/side (39).JPG",5037,2023-02-23,"</s>5037
23FED2023
DATE:
Group 1
all mock controls
Male
02/23/2023",
"Cohort 1/Baseline/G1 Males Mock/side (8).JPG",5009,2023-02-23,"</s>5009
DATE:
23FEB2023
Group 1
all mock controls
Male
02/23/2023",
"Cohort 1/Baseline/G1 Males Mock/side (15).JPG",5030,2023-02-23,"</s>5030
DATE:
23FEB2023
Group 1
all mock controls
Male
02/23/2023",
"Cohort 1/Baseline/G1 Males Mock/side (4).JPG",5009,2023-02-23,"</s>5009
DATE:
23FEB2023
Group 1
all mock controls
Male
02/23/2023",
"Cohort 1/Baseline/G1 Males Mock/side (19).JPG",5030,2023-02-23,"</s>5030
DATE:
23FEB2023
Group 1
all mock controls
Male
02/23/2023",
"Cohort 1/Baseline/G1 Males Mock/side (18).JPG",5030,2023-02-23,"</s>5030
DATE:
23FEB2023
Group 1
all mock controls
Male
02/23/2023",
"Cohort 1/Baseline/G1 Males Mock/side (22).JPG",5036,2023-02-23,"</s>5036
DATE:
23FEB2023
Group 1
k controls
02/23/2023",
"Cohort 1/Baseline/G1 Males Mock/side (5).JPG",5009,2023-02-23,"</s>5009
DATE:
23FEB2023
Group 1
all mock controls
Male
02/23/2023",
"Cohort 1/Baseline/G1 Males Mock/side (34).JPG",5036,2023-02-23,"</s>5036
DATE:
23FEB2023
Group 1
all mock controls
Male
02/23/2023",
"Cohort 1/Baseline/G1 Males Mock/side (14).JPG",5029,2023-02-23,"</s>5029
DATE:
23FEB2023
Group 1
all mock controls
Male*
02/23/2023",
"Cohort 1/Baseline/G1 Males Mock/side (9).JPG",5029,2023-02-23,"</s>5029
DATE:
23FEB2023
Group 1
all mock controls
Male
02/23/2023",
"Cohort 1/Baseline/G1 Males Mock/side (38).JPG",5037,2023-02-23,"</s>5037
DATE:
23FED2023
Group 1
all mock controls
Male
02/23/2023",
"Cohort 1/Baseline/G1 Males Mock/side (33).JPG",5036,2023-02-23,"</s>5036
DATE:
23FEB2023
Group 1
all mock controls
Male
02/23/2023",
"Cohort 1/Baseline/G1 Males Mock/side (2).JPG",5009,2023-02-23,"</s>5009
DATE:
23FEB2023
Group 1
all mock controls
Male
02/23/2023",
"Cohort 1/Baseline/G1 Males Mock/side (13).JPG",5029,2023-02-23,"</s>5029
23FEB2023
DATE:
Group 1
all mock controls
Male*
02/23/2023",
"Cohort 1/Baseline/G1 Males Mock/side (12).JPG",5029,2023-02-23,"</s>5029
23FEB2023
DATE:
Group 1
all mock controls
Male:
02/23/2023",
"Cohort 1/Baseline/G1 Males Mock/side (3).JPG",5009,2023-02-23,"</s>5009
DATE:
23FEB2023
Group 1
all mock controls
Male
02/23/2023",
"Cohort 1/Baseline/G1 Males Mock/side (32).JPG",5036,2023-02-23,"</s>5036
DATE:
23FEB2023
Group 1
all mock controls
Male
02/23/2023",
"Cohort 1/Baseline/G1 Females Mock/sort (12).JPG",5182,2023-02-23,"</s>5182
23FEB2023
DATE:
Group 1
all mock controls
Female
02/23/2023",
"Cohort 1/Baseline/G1 Females Mock/sort (6).JPG",5180,2023-02-23,"</s>5180
23FEB2023
DATE:
Group 1
all mock controls
Female
02/23/2023",
"Cohort 1/Baseline/G1 Females Mock/sort (25).JPG",5195,2023-02-23,"</s>5195
DATE:
23FEB2023
Group 1
all mock controls
Female",
"Cohort 1/Baseline/G1 Females Mock/sort (22).JPG",5180,2023-02-23,"</s>5180
23FEB2023
DATE:
Group 1
all mock controls
Female",
"Cohort 1/Baseline/G1 Females Mock/sort (1).JPG",5180,2023-02-23,"</s>5180
23FEB2023
DATE:
Group 1
all mock controls
Female",
"Cohort 1/Baseline/G1 Females Mock/sort (14).JPG",5177,2023-02-23,"</s>5177
DATE: 23FEB2023
Group 1
all mock controls
Female",
"Cohort 1/Baseline/G1 Females Mock/sort (19).JPG",5180,2023-02-23,"</s>5180
23FEB2023
DATE:
Group 1
all mock controls
Female",
"Cohort 1/Baseline/G1 Females Mock/sort (20).JPG",5180,2023-02-23,"</s>5180
23FEB2023
DATE:
Group 1
all mock controls
Female",
"Cohort 1/Baseline/G1 Females Mock/sort (21).JPG",5180,2023-02-23,"</s>5180
23FEB2023
DATE:
Group 1
all mock controls
Female",
"Cohort 1/Baseline/G1 Females Mock/sort (27).JPG",5199,2023-02-23,"</s>5199
23FEB2023
DATE:
Group 1
all mock controls
Female",
"Cohort 1/Baseline/G1 Males Naive/Batch 2 Side (26).JPG",5135,2023-02-24,"</s>5135
24FEB2023
DATE:
Group 1
all naive controls
Male
02/24/2023",
"Cohort 1/Baseline/G1 Males Naive/Batch 2 Top (20).JPG",5135,2023-02-24,"</s>5135
DATE:
24FEB2023
Group 1
all naive controls
Male",
"Cohort 1/Baseline/G1 Males Naive/Batch 2 Top (6).JPG",5018,2023-02-24,"</s>5018
DATE:
24FEB2023
Group 1
all native controls
Male",
"Cohort 1/Baseline/G1 Males Naive/Batch 2 Top (16).JPG",5006,2023-02-24,"</s>5006
DATE:
24FEB2023
Group 1
all naive controls
Male",
"Cohort 1/Baseline/G1 Males Naive/Batch 2 Side (10).JPG",5018,2023-02-24,"</s>5018
0
DATE:
24FEB2023
Group 1
all naive controls
Male
02/24/2023",
"Cohort 1/Baseline/G1 Males Naive/Batch 2 Side (6).JPG",5016,2023-02-24,"</s>5016
DATE:
24FEB2023
Group 1
all naïve controls
Male
02/24/2023",
"Cohort 1/Baseline/G1 Males Naive/Batch 2 Side (7).JPG",5016,2023-02-24,"</s>5016
24FEB2023
DATE:
Group 1
all naive controls
Male
02/24/2023",
"Cohort 1/Baseline/G1 Males Naive/Batch 2 Side (11).JPG",5018,2023-02-24,"</s>5018
24FEB2023
DATE:
Group 1
all naive controls
Male
02/24/2023",
"Cohort 1/Baseline/G1 Males Naive/Batch 2 Top (17).JPG",5135,2023-02-24,"</s>5135
DATE:
24FEB2023
Group 1
all naive controls
Male",
"Cohort 1/Baseline/G1 Males Naive/Batch 2 Top (7).JPG",5018,2023-02-24,"</s>5018
DATE:
24FEB2023
Group 1
all naive controls
Male",
"Cohort 1/Baseline/G1 Males Naive/Batch 2 Top (21).JPG",5135,2023-02-24,"</s>5135
DATE:
24FEB2023
Group 1
all naive controls
Male",
"Cohort 1/Baseline/G1 Males Naive/Batch 2 Side (27).JPG",5135,2023-02-24,"</s>5135
24FEB2023
DATE:
Group 1
all naive controls
Male
02/24/2023",
"Cohort 1/Baseline/G1 Males Naive/Batch 2 Top (10).JPG",5017,2023-02-24,"</s>5017
DATE: 24FEB2023
Group 1
all naive controls
Male",
"Cohort 1/Baseline/G1 Males Naive/Batch 2 Side (16).JPG",5017,2023-02-24,"</s>5017
24FEB2023
DATE:
Group 1
all naive controls
Male
02/24/2023",
"Cohort 1/Baseline/G1 Males Naive/Batch 2 Side (20).JPG",5006,2023-02-24,"</s>5006
24FEB2023
DATE:
Group 1
all naive controls
Male
02/24/2023",
"Cohort 1/Baseline/G1 Males Naive/Batch 2 Top (1).JPG",5016,2023-02-24,"</s>5016
24FEB2023
DATE:
Group 1
all naive controls
Male",
"Cohort 1/Baseline/G1 Males Naive/Batch 2 Side (21).JPG",5006,2023-02-24,"</s>5006
DATE:
24FEB2023
Group 1
all naive controls
Male
02/24/2023",
"Cohort 1/Baseline/G1 Males Naive/Batch 2 Side (1).JPG",5016,2023-02-24,"</s>5016
24FEB2023
DATE:
Group 1
all naive controls
Male
02/24/2023",
"Cohort 1/Baseline/G1 Males Naive/Batch 2 Side (17).JPG",5017,2023-02-24,"</s>5017
24FEB2023
DATE:
Group 1
all naive controls
Male
02/24/2023",
"Cohort 1/Baseline/G1 Males Naive/Batch 2 Top (11).JPG",5017,2023-02-24,"</s>5017
DATE:
24FEB2023
Group 1
all naive controls
Male",
"Cohort 1/Baseline/G1 Males Naive/Batch 2 Side (14).JPG",5017,2023-02-24,"</s>5017
24FEB2023
DATE:
Group 1
all naive controls
Male
02/24/2023",
"Cohort 1/Baseline/G1 Males Naive/Batch 2 Top (12).JPG",5017,2023-02-24,"</s>5017
DATE:
24FEB2023
Group 1
all naive controls
Male",
"Cohort 1/Baseline/G1 Males Naive/Batch 2 Side (18).JPG",5006,2023-02-24,"</s>5006
24FEB2023
DATE:
Group 1
all náve controls
Male
02/24/2023",
"Cohort 1/Baseline/G1 Males Naive/Batch 2 Side (22).JPG",5006,2023-02-24,"</s>5006
24FEB2023
DATE:
Group 1
all naive controls
Male
02/24/2023",
"Cohort 1/Baseline/G1 Males Naive/Batch 2 Side (23).JPG",5006,2023-02-24,"</s>5006
24FEB2023
DATE:
Group 1
all naive controls
Male
02/24/2023",
"Cohort 1/Baseline/G1 Males Naive/Batch 2 Side (19).JPG",5006,2023-02-24,"</s>5006
DATE:
24FEB2023
Group 1
all näive controls
Male
02/24/2023",
"Cohort 1/Baseline/G1 Males Naive/Batch 2 Top (13).JPG",5006,2023-02-24,"</s>5006
24FEB2023
DATE:
Group 1
all naive controls
Male",
"Cohort 1/Baseline/G1 Males Naive/Batch 2 Side (15).JPG",5017,2023-02-24,"</s>5017
24FEB2023
DATE:
Group 1
all naive controls
Male
02/24/2023",
"Cohort 1/Baseline/G1 Males Naive/Batch 2 Side (8).JPG",5016,2023-02-24,"</s>5016
24FEB2023
DATE:
Group 1
all naive controls
Male
02/24/2023",
"Cohort 1/Baseline/G1 Males Naive/Batch 2 Top (18).JPG",5135,2023-02-24,"</s>5135
DATE:
24FEB2023
Group 1
all naive controls
Male",
"Cohort 1/Baseline/G1 Males Naive/Batch 2 Side (4).JPG",5016,2023-02-24,"</s>5016
DATE:
24FEB2023
Group 1
all naive controls
Male
02/24/2023",
"Cohort 1/Baseline/G1 Males Naive/Batch 2 Side (12).JPG",5018,2023-02-24,"</s>5018
24FEB2023
DATE:
Group 1
all naive controls
Male
02/24/2023",
"Cohort 1/Baseline/G1 Males Naive/Batch 2 Top (14).JPG",5006,2023-02-24,"</s>5006
DATE:
24FEB2023
Group 1
all naive controls
Male",
"Cohort 1/Baseline/G1 Males Naive/Batch 2 Top (15).JPG",5006,2023-02-24,"</s>5006
DATE:
24FEB2023
Group 1
all naive controls
Male",
"Cohort 1/Baseline/G1 Males Naive/Batch 2 Side (13).JPG",5017,2023-02-24,"</s>5017
24FEB2023
DATE:
Group 1
all naive controls
Male
02/24/2023",
"Cohort 1/Baseline/G1 Males Naive/Batch 2 Top (19).JPG",5135,2023-02-24,"</s>5135
DATE:
24FEB2023
Group 1
all naive controls
Male",
"Cohort 1/Baseline/G1 Males Naive/Batch 2 Side (9).JPG",5016,2023-02-24,"</s>5016
DATE:
24FEB2023
Group 1
all naive controls
Male
02/24/2023",
"Cohort 1/Baseline/G1 Females Naive/Batch 2/Batch 2 Top (20).JPG",5072,2023-02-24,"</s>5072
DATE: 24FEB2023
Group 1
all native controls
Female",
"Cohort 1/Baseline/G1 Females Naive/Batch 2/5069 Side (11).JPG",5069,2023-02-24,"</s>5069
DATE:
24FEB2023
Group 1
all naive controls
Female
02/24/2023",
"Cohort 1/Baseline/G1 Females Naive/Batch 2/Batch 2 Top (16).JPG",5068,2023-02-24,"</s>5068
DATE:
24FEB2023
Group 1
all naive controls
Female",
"Cohort 1/Baseline/G1 Females Naive/Batch 2/Batch 2 Side (6).JPG",5069,2023-02-24,"</s>5069
DATE:
24FEB2023
Group 1
all naive controls
Female
02/24/2023",
"Cohort 1/Baseline/G1 Females Naive/Batch 2/Batch 2 Side (7).JPG",5069,2023-02-24,"</s>5069
DATE:
24FEB2023
Group 1
all naive controls
Female
02/24/2023",
